node_id,sampling_interval_ms,deadband_value,deadband_type,active
ns=6;s=StarGateway:Shaco.Jinx.CU.NT_dDsMf_QhgKFOojIm,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NT_fCWgu_NEIqYTUPWo,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NT_fszXu_FHYkJjlghV,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NT_pATDc_LzGjJuNoTy,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NU_BiSKn_gjaIWVHhSy,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NU_CvnDI_RqixVngPDz,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NU_PWQdn_AkdxUSKJQu,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NU_dlGsU_XzWZPpgITR,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NU_jiRax_cUgjSksAYo,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NU_mxwVr_ZUANpYKycM,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NU_oCfiu_NEGMYAhwxl,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NV_avkWs_yIonejYQRM,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NV_mhjwH_nUOYAITLCt,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NV_modhg_vanwkGrHci,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NW_DrYyo_OxeXVZodFk,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NW_Dwsri_WmgTNxDopB,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NW_fxCrV_ZrkAGThwly,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NW_kBZTU_SAvurTexgn,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NW_lZvNo_rIjPoBslwJ,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NW_qGotc_TDYeapuLRG,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NW_zFVmx_FnqxJDNRht,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NX_NTZVD_IqzimGKVHu,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NX_SmdeR_twAkBIMlqz,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NX_fSWMv_jlWkbsPTJD,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NX_lCocS_pKeMwCuafi,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NX_tQLfw_KzugmpUxrG,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NY_BwGZd_TcbqCgahAe,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NY_CMFRK_vklHoxPSaR,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NY_DbKMV_jdlpuXNcAJ,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NY_VeAur_myVZSjXqri,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NY_aFqbc_HLlaQbtgZR,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NY_eZojN_vDxYMEAkXI,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NY_fRpEZ_CGBRNDTyxu,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NZ_NXpsn_bmpZvrKXHx,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NZ_eXtub_fgbJYmvAhu,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NZ_kxajh_OCRAQlFHaP,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NZ_sEYMX_NwgMTDFSYL,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NZ_tINmK_GzBAOqHyuF,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NZ_uxWFf_yoIBCexuPU,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.NZ_wvBMW_UnycDzpjuO,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.NZ_zmWuQ_yuKrRNchvH,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Na_IcwxR_elYUuLGbwP,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Na_JZdof_OLyorzXbxT,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Na_MQGco_JUZaOYMskv,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Na_RvfFE_fmsHtFUJvN,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Na_kLmBI_LolGJwsYWr,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nb_BfhjM_ylXBSwqAFu,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nb_EqjKT_wLUnzMaEmj,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nb_FfPzj_DxmHloQzXg,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nb_GWKdN_ZroUMOBcbE,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nb_Jbgsq_ulwnkHAVCK,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nb_OTesX_MFBEvqRHZb,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nb_ShTWi_AxsrDmgizF,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nb_Ymayi_zUjRYrGavx,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nb_eCwqY_AgkDvSIuKc,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nc_BfOzp_kSFGsXwvOi,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nc_SxTHC_GDdRbtjoBg,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nc_UFgXe_wZmdiYqCRM,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nc_VGjlc_xAmpLGyjeb,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nc_cgAFJ_twnLiKQJMq,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nc_fyKoG_IRydCAYTUv,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nc_jawpr_DkyFVaYpQG,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nc_tZSQW_njJFsQheLB,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nd_RQEWl_ItnwhXDmjN,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ne_ICLTg_SYLpuvGxON,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ne_RkSiQ_pyzXfGgEvu,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ne_WAEic_MuxqdQHLtR,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ne_aSyIj_woNmqrhIUu,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ne_eXGQE_qbQkOyIjel,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ne_ukZhU_YTrRCjkKil,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nf_iZdPL_PdNFaVmnQg,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nf_vtgLM_DhUELwbFOe,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nf_xtcSR_OpiPgxmlaM,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ng_fLpdS_coxRHajQJm,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ng_klGXA_JGfOxHENRc,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nh_CjAcv_nFTQdlvYbh,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nh_LwCde_zbAOCtKmhr,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nh_RnGhU_KRaGuyzqZN,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nh_nUpTx_tRiNgpBaIA,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ni_KnGhI_fcMQKvHjyt,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ni_PDVBC_WujSoRUXPK,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ni_pyRGo_NbpIRSLzve,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ni_sdKvy_yuhlZvScQp,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nj_LgVPh_WjRzpaFoOb,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nj_OJWia_vYpZIeNFAL,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nj_WtJjl_mgEJWpuOHw,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nj_YQABE_SliGcdCOVX,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nj_rZdmy_dUYRbDyAiO,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nk_AqTKP_skNdHQXbeJ,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nk_BrNoz_bIQGZaqjpL,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nk_dsTaE_jiPaWyAtkK,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nk_mobjF_zRPgfbwqri,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nl_HIkZy_pjhevclYEu,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nl_Kidxn_qYLozAegbP,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nl_PdGgA_tBbkvzcnPy,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nl_dlrFQ_iCoTeFVcDL,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nl_mVUGH_hvHMERxqUS,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nl_wbeth_yUunWPBvNl,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nm_IQZBJ_lKkDjVfopF,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nm_OJfdD_VorPaTsRMG,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nm_OgVZU_AirIxMaZJk,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nm_cwheY_ucskoBrnlX,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nm_gJykH_lmAfWQLUzY,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nm_lfgmx_KrhvgDUqZE,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nm_qgRAr_LbaWzKoRUT,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nm_rPlpD_uykrQYBabo,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nm_uCdFP_jITNXlwRFc,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nm_vzoVM_qlCLhbfwIY,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nn_Ejafn_eBIvCtOlPA,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nn_IsduB_xMsodCDfeZ,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nn_JoeMA_zJGbpBONxg,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nn_SPWGb_hrlHDtYfKT,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nn_YoufW_PIDoCVHylh,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.No_TznvI_JymnRHYNhz,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.No_dCclL_dweDyWjATq,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.No_guQcS_wzDpigevGk,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.No_mdkDR_frExYkRKFw,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.No_xcSKb_CUHtzeEPXp,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Np_JZYrd_TIEcmlJGKf,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Np_JjgRU_KkqsxUoQTJ,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Np_NEOJr_WyjENzYXTV,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Np_ONBSd_QlYRaMjZkN,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Np_bohqQ_MUdrFZacXR,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Np_kuMLU_hyaroOmAnG,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Np_oyTVE_LyerwiKqPU,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Np_wmQjK_MuhGVqFOlb,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nq_JkgGU_lpKfVeShtq,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nq_VODQG_iHBzmfcuIQ,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nq_XcRyS_XoFBwWKqcx,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nq_kPXyz_gCQijSVDbe,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nq_ptMXL_fkdpLZlnzA,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nq_zDhPb_kYqlHxnaKp,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nr_BoMVJ_weSbXBfzIZ,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nr_TwvKz_iDSoRkhYKc,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nr_ZJnld_yenbpzcljR,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nr_eZYcX_nUjiVCQeFR,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nr_gCLcq_iOqueKNjIC,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nr_iNSPb_AdKaylixeJ,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nr_ipolP_VYkiINXuSM,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nr_jWJPH_nXzgkhYqPs,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nr_rRwUC_pXwbHUWLTE,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nr_xmlds_TBSikOHAMf,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ns_AGbZn_ohCEPlTtgQ,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ns_AdOEt_JyxkpblBUj,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ns_NBDzs_bWQivaMuxp,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ns_eCsFZ_kMaXSZNoxy,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ns_qBxkf_toeFAlhuWw,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ns_vtwuY_JzSqaCOwxy,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ns_wbHLy_JprcWLabuI,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nt_FePmN_KGgwsHdynO,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nt_MxjHc_rLgcpZIQnN,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nt_guyTz_klLfOxrZdH,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nt_oOUHA_kRPYCjfVmN,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nt_seaMU_JzqabXZiOW,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nu_IELGX_sZCAwdPgGV,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nu_JobUg_ZCGwkhSaTu,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nu_RoeCD_yZAhgrJvHb,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nu_ZjuvC_lVCkWbIxej,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nu_uLtnO_XItsEYiSGq,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nu_zFCwO_ZPfiDnsLTJ,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nv_cDpbw_ivryOSwTAg,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nw_BsUuM_uOrHtWGhTo,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nw_Hrshq_cNMjJqlZQo,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nw_TUwOa_NUCVtoiHrW,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nw_XygxU_UFuMShTcNP,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nw_cpaTt_PSKpbBkGem,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nw_geGnm_JACMPmroBW,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nx_JgjXy_faHhxmvSQk,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nx_KuNOU_cFsKGPAhSb,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nx_OdNsK_WdPXZCSnVs,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nx_Zqdwx_VdkUngJPTi,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nx_dHDlF_RzdkvYQAHh,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nx_iHMCr_uJoehtzjxX,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nx_ijrzL_jPbhKUIcro,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nx_wAGFk_ZUHkIwOPXN,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nx_wqEQX_fBnegYQCWi,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ny_QVlEw_UwnrJOAIgc,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ny_ZiLPQ_eUpkHrviCZ,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ny_fXABW_VTqjZwrRID,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ny_lnrED_BzlSVKrMsI,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nz_BnVfz_CoOwstQbyf,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Nz_ctxjU_uUysdirmQh,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nz_gwvFW_gAbBzRCTWm,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nz_tmKuC_IHXdaeukFW,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Nz_zQvsn_wKdPEilRMA,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OA_DTvUS_lEmuVCNdRJ,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OA_KmdUR_qtMOfaGoNK,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OA_RSsJE_CpLcRUGjqJ,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OA_WPqpG_QHevKpfFDR,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OA_ZqrJe_ZxmaTlkVfs,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OA_aqScw_maLqAZYCdK,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OA_gspWP_pYClHhdEDJ,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OA_rqzQu_MeYFNSnfdV,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OA_rwbYJ_aMBPGxHuLC,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OA_sydEn_fzJmNoedks,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OB_BmowC_pEIAXVrFWh,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OB_CkiHt_LSYZVkcNMa,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OB_RYAWS_fvPaRBZGzx,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OB_UQung_qmRYAucHWQ,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OB_XLumt_zPufsIcYEr,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OB_cRFBh_TrCUnoaVLd,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OB_iFYvt_EiPdKXDIHG,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OC_WRjsr_YVCnqPQuSK,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OD_TFkZJ_vnAYEjpUVb,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OD_bRnkK_onCjfrRXZs,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OD_lBOdt_dSOFzblvef,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OD_oZiMX_vJpyqLaVgY,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OD_sbQcN_ElopTiABIs,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OE_EgTUJ_nYQWpHtjLD,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OE_FmQeO_nktSrCpJqF,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OE_JrHhv_HlURazisDI,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OE_JzpxP_IbtneQHKaD,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OE_XUaCW_ZPQTpXozgW,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OE_oQtBT_bCrqTkXUgM,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OF_FeaHJ_LcfsWOxoGE,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OF_OKlmU_WUsOjRXqBy,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OF_aBwPs_rzKHsEBqwW,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OF_mEXFT_nchPxGmbqe,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OF_rWugQ_jentsOSZFa,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OG_CLjAr_QijzLPuUIv,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OG_FWqre_VmGBSecktr,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OG_QrZNY_VWKvMDxIwA,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OG_agKvS_zqJpGHyNTM,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OG_qBkEY_FjXRIsicQx,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OG_ugVcR_FmDMrSquXR,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OH_RKbzE_gboAPalXHE,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OH_kwdtI_VxhLcHOlpA,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OI_FDNyK_bRsjGTvNlx,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OI_OXdCR_tyrVCNvhjk,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OI_gTPBC_FTyuOVEjaz,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OI_ophNe_FpWLPYlaqu,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OI_pWVmh_AKbjyWQBnv,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OI_qZHhS_vSACkJxior,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OJ_MxXCr_LUkarjPeOb,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OJ_XLIfV_QobyOBILNA,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OJ_XkvMa_bWNHLGzxPi,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OJ_yqnNF_FRQOutaocK,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OK_EpZIr_WJdMuHigYC,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OK_FXzZO_kvqfgxCsNW,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.OK_JzaIh_vUSkxsQAbn,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OK_RcPAG_QSlsGFznJi,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.OK_WNYhr_vHOyCAwnIm,1000,,,1
